file_name,bitcrusher,vibrato_intensity,vibrato_frequency,pulse_width,oscillator_shape_sine,oscillator_shape_triangle,oscillator_shape_square,oscillator_shape_sawtooth,lfo_shape_sine,lfo_shape_triangle,lfo_shape_square,lfo_shape_sawtooth,attack,decay,sustain,release,monophonic,disable_velocity,volume,bypass
8704.wav,100.0,25.0,76.0,100.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8705.wav,100.0,25.0,76.0,100.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8706.wav,100.0,25.0,76.0,100.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8707.wav,100.0,25.0,76.0,100.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8708.wav,100.0,25.0,76.0,100.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8709.wav,100.0,25.0,76.0,100.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8710.wav,100.0,25.0,76.0,100.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8711.wav,100.0,25.0,76.0,100.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8712.wav,100.0,25.0,76.0,100.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8713.wav,100.0,25.0,76.0,100.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8714.wav,100.0,25.0,76.0,100.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8715.wav,100.0,25.0,76.0,100.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8716.wav,100.0,25.0,76.0,100.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8717.wav,100.0,25.0,76.0,100.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8718.wav,100.0,25.0,76.0,100.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8719.wav,100.0,25.0,76.0,100.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8720.wav,100.0,25.0,100.0,-100.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8721.wav,100.0,25.0,100.0,-100.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8722.wav,100.0,25.0,100.0,-100.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8723.wav,100.0,25.0,100.0,-100.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8724.wav,100.0,25.0,100.0,-100.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8725.wav,100.0,25.0,100.0,-100.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8726.wav,100.0,25.0,100.0,-100.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8727.wav,100.0,25.0,100.0,-100.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8728.wav,100.0,25.0,100.0,-100.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8729.wav,100.0,25.0,100.0,-100.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8730.wav,100.0,25.0,100.0,-100.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8731.wav,100.0,25.0,100.0,-100.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8732.wav,100.0,25.0,100.0,-100.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8733.wav,100.0,25.0,100.0,-100.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8734.wav,100.0,25.0,100.0,-100.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8735.wav,100.0,25.0,100.0,-100.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8736.wav,100.0,25.0,100.0,-50.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8737.wav,100.0,25.0,100.0,-50.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8738.wav,100.0,25.0,100.0,-50.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8739.wav,100.0,25.0,100.0,-50.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8740.wav,100.0,25.0,100.0,-50.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8741.wav,100.0,25.0,100.0,-50.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8742.wav,100.0,25.0,100.0,-50.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8743.wav,100.0,25.0,100.0,-50.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8744.wav,100.0,25.0,100.0,-50.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8745.wav,100.0,25.0,100.0,-50.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8746.wav,100.0,25.0,100.0,-50.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8747.wav,100.0,25.0,100.0,-50.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8748.wav,100.0,25.0,100.0,-50.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8749.wav,100.0,25.0,100.0,-50.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8750.wav,100.0,25.0,100.0,-50.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8751.wav,100.0,25.0,100.0,-50.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8752.wav,100.0,25.0,100.0,0.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8753.wav,100.0,25.0,100.0,0.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8754.wav,100.0,25.0,100.0,0.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8755.wav,100.0,25.0,100.0,0.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8756.wav,100.0,25.0,100.0,0.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8757.wav,100.0,25.0,100.0,0.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8758.wav,100.0,25.0,100.0,0.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8759.wav,100.0,25.0,100.0,0.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8760.wav,100.0,25.0,100.0,0.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8761.wav,100.0,25.0,100.0,0.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8762.wav,100.0,25.0,100.0,0.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8763.wav,100.0,25.0,100.0,0.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8764.wav,100.0,25.0,100.0,0.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8765.wav,100.0,25.0,100.0,0.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8766.wav,100.0,25.0,100.0,0.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8767.wav,100.0,25.0,100.0,0.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8768.wav,100.0,25.0,100.0,50.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8769.wav,100.0,25.0,100.0,50.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8770.wav,100.0,25.0,100.0,50.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8771.wav,100.0,25.0,100.0,50.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8772.wav,100.0,25.0,100.0,50.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8773.wav,100.0,25.0,100.0,50.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8774.wav,100.0,25.0,100.0,50.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8775.wav,100.0,25.0,100.0,50.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8776.wav,100.0,25.0,100.0,50.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8777.wav,100.0,25.0,100.0,50.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8778.wav,100.0,25.0,100.0,50.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8779.wav,100.0,25.0,100.0,50.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8780.wav,100.0,25.0,100.0,50.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8781.wav,100.0,25.0,100.0,50.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8782.wav,100.0,25.0,100.0,50.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8783.wav,100.0,25.0,100.0,50.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8784.wav,100.0,25.0,100.0,100.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8785.wav,100.0,25.0,100.0,100.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8786.wav,100.0,25.0,100.0,100.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8787.wav,100.0,25.0,100.0,100.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8788.wav,100.0,25.0,100.0,100.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8789.wav,100.0,25.0,100.0,100.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8790.wav,100.0,25.0,100.0,100.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8791.wav,100.0,25.0,100.0,100.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8792.wav,100.0,25.0,100.0,100.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8793.wav,100.0,25.0,100.0,100.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8794.wav,100.0,25.0,100.0,100.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8795.wav,100.0,25.0,100.0,100.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8796.wav,100.0,25.0,100.0,100.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8797.wav,100.0,25.0,100.0,100.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8798.wav,100.0,25.0,100.0,100.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8799.wav,100.0,25.0,100.0,100.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8800.wav,100.0,50.0,4.0,-100.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8801.wav,100.0,50.0,4.0,-100.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8802.wav,100.0,50.0,4.0,-100.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8803.wav,100.0,50.0,4.0,-100.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8804.wav,100.0,50.0,4.0,-100.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8805.wav,100.0,50.0,4.0,-100.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8806.wav,100.0,50.0,4.0,-100.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8807.wav,100.0,50.0,4.0,-100.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8808.wav,100.0,50.0,4.0,-100.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8809.wav,100.0,50.0,4.0,-100.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8810.wav,100.0,50.0,4.0,-100.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8811.wav,100.0,50.0,4.0,-100.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8812.wav,100.0,50.0,4.0,-100.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8813.wav,100.0,50.0,4.0,-100.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8814.wav,100.0,50.0,4.0,-100.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8815.wav,100.0,50.0,4.0,-100.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8816.wav,100.0,50.0,4.0,-50.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8817.wav,100.0,50.0,4.0,-50.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8818.wav,100.0,50.0,4.0,-50.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8819.wav,100.0,50.0,4.0,-50.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8820.wav,100.0,50.0,4.0,-50.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8821.wav,100.0,50.0,4.0,-50.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8822.wav,100.0,50.0,4.0,-50.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8823.wav,100.0,50.0,4.0,-50.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8824.wav,100.0,50.0,4.0,-50.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8825.wav,100.0,50.0,4.0,-50.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8826.wav,100.0,50.0,4.0,-50.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8827.wav,100.0,50.0,4.0,-50.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8828.wav,100.0,50.0,4.0,-50.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8829.wav,100.0,50.0,4.0,-50.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8830.wav,100.0,50.0,4.0,-50.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8831.wav,100.0,50.0,4.0,-50.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8832.wav,100.0,50.0,4.0,0.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8833.wav,100.0,50.0,4.0,0.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8834.wav,100.0,50.0,4.0,0.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8835.wav,100.0,50.0,4.0,0.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8836.wav,100.0,50.0,4.0,0.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8837.wav,100.0,50.0,4.0,0.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8838.wav,100.0,50.0,4.0,0.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8839.wav,100.0,50.0,4.0,0.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8840.wav,100.0,50.0,4.0,0.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8841.wav,100.0,50.0,4.0,0.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8842.wav,100.0,50.0,4.0,0.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8843.wav,100.0,50.0,4.0,0.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8844.wav,100.0,50.0,4.0,0.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8845.wav,100.0,50.0,4.0,0.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8846.wav,100.0,50.0,4.0,0.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8847.wav,100.0,50.0,4.0,0.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8848.wav,100.0,50.0,4.0,50.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8849.wav,100.0,50.0,4.0,50.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8850.wav,100.0,50.0,4.0,50.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8851.wav,100.0,50.0,4.0,50.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8852.wav,100.0,50.0,4.0,50.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8853.wav,100.0,50.0,4.0,50.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8854.wav,100.0,50.0,4.0,50.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8855.wav,100.0,50.0,4.0,50.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8856.wav,100.0,50.0,4.0,50.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8857.wav,100.0,50.0,4.0,50.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8858.wav,100.0,50.0,4.0,50.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8859.wav,100.0,50.0,4.0,50.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8860.wav,100.0,50.0,4.0,50.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8861.wav,100.0,50.0,4.0,50.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8862.wav,100.0,50.0,4.0,50.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8863.wav,100.0,50.0,4.0,50.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8864.wav,100.0,50.0,4.0,100.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8865.wav,100.0,50.0,4.0,100.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8866.wav,100.0,50.0,4.0,100.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8867.wav,100.0,50.0,4.0,100.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8868.wav,100.0,50.0,4.0,100.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8869.wav,100.0,50.0,4.0,100.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8870.wav,100.0,50.0,4.0,100.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8871.wav,100.0,50.0,4.0,100.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8872.wav,100.0,50.0,4.0,100.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8873.wav,100.0,50.0,4.0,100.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8874.wav,100.0,50.0,4.0,100.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8875.wav,100.0,50.0,4.0,100.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8876.wav,100.0,50.0,4.0,100.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8877.wav,100.0,50.0,4.0,100.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8878.wav,100.0,50.0,4.0,100.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8879.wav,100.0,50.0,4.0,100.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8880.wav,100.0,50.0,28.0,-100.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8881.wav,100.0,50.0,28.0,-100.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8882.wav,100.0,50.0,28.0,-100.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8883.wav,100.0,50.0,28.0,-100.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8884.wav,100.0,50.0,28.0,-100.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8885.wav,100.0,50.0,28.0,-100.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8886.wav,100.0,50.0,28.0,-100.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8887.wav,100.0,50.0,28.0,-100.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8888.wav,100.0,50.0,28.0,-100.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8889.wav,100.0,50.0,28.0,-100.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8890.wav,100.0,50.0,28.0,-100.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8891.wav,100.0,50.0,28.0,-100.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8892.wav,100.0,50.0,28.0,-100.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8893.wav,100.0,50.0,28.0,-100.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8894.wav,100.0,50.0,28.0,-100.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8895.wav,100.0,50.0,28.0,-100.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8896.wav,100.0,50.0,28.0,-50.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8897.wav,100.0,50.0,28.0,-50.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8898.wav,100.0,50.0,28.0,-50.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8899.wav,100.0,50.0,28.0,-50.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8900.wav,100.0,50.0,28.0,-50.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8901.wav,100.0,50.0,28.0,-50.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8902.wav,100.0,50.0,28.0,-50.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8903.wav,100.0,50.0,28.0,-50.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8904.wav,100.0,50.0,28.0,-50.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8905.wav,100.0,50.0,28.0,-50.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8906.wav,100.0,50.0,28.0,-50.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8907.wav,100.0,50.0,28.0,-50.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8908.wav,100.0,50.0,28.0,-50.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8909.wav,100.0,50.0,28.0,-50.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8910.wav,100.0,50.0,28.0,-50.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8911.wav,100.0,50.0,28.0,-50.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
8912.wav,100.0,50.0,28.0,0.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8913.wav,100.0,50.0,28.0,0.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
8914.wav,100.0,50.0,28.0,0.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
